From Date,To Date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,BP,SR,TOT-RF,RF,Temp
01-01-2021 00:00,02-01-2021 00:00,331.77,463.06,200.24,85.79,176.31,137.75,3.58,0.4,4.19,None,None,,,,0.93,241.07,8.67,90.64,740.22,27.72,,None,28.32
02-01-2021 00:00,03-01-2021 00:00,309.03,411.61,112.95,12.4,70.18,126.62,9.18,0.35,12.35,None,None,,,,1.14,228.66,13.38,74.65,740.66,24.33,,1,28.94
03-01-2021 00:00,04-01-2021 00:00,118.87,153.16,60.38,8.95,39.43,101.31,8.7,4.66,12.66,None,None,,,,1.75,235.6,14.19,85.66,740.66,11.18,,7.65,28.87
04-01-2021 00:00,05-01-2021 00:00,64.76,89.16,81.24,19.31,58.98,82.28,7.54,3.01,14.6,None,None,,,,1.47,181.76,17.09,87.48,741.09,37.41,,1.62,29.79
05-01-2021 00:00,06-01-2021 00:00,59.7,81.73,53.44,10.91,37.34,79.23,8.57,3.1,14.48,None,None,,,,1.54,205.52,17.72,90.27,741.21,34.26,,2,28.64
06-01-2021 00:00,07-01-2021 00:00,105.68,155.62,74.71,22.46,58.04,90.02,9.12,4.85,8.85,None,None,,,,1.63,189.3,17.66,83,741.12,31.54,,1.83,27.25
07-01-2021 00:00,08-01-2021 00:00,128.99,185.08,33.29,4.06,21.06,81.16,6.76,4.66,11.54,None,None,,,,1.95,138.21,15.98,91.6,740.75,27.82,,None,28
08-01-2021 00:00,09-01-2021 00:00,142.04,251.64,51.56,13.14,38.13,54.89,15.12,1.6,10.36,None,None,,,,1.49,144.25,13.53,89.92,740.57,25.38,,1,27.58
09-01-2021 00:00,10-01-2021 00:00,145.01,251.68,45.97,5.05,28.58,71.69,11.68,1.37,12.86,None,None,,,,2.49,117.94,15.83,88.81,740.88,39.59,,None,28.37
10-01-2021 00:00,11-01-2021 00:00,121.49,212.44,30.84,3.16,19,79.28,3.33,0.96,20.87,None,None,,,,3.3,110.74,12.1,85.32,740.4,53.68,,None,28.25
11-01-2021 00:00,12-01-2021 00:00,135.08,228.48,44.42,5.75,28.32,76.65,5.26,1.56,23.62,None,None,,,,2.89,116.24,11.91,83.26,740.34,52.16,,None,28.88
12-01-2021 00:00,13-01-2021 00:00,177.36,276.11,59.56,16.28,44.94,84.79,3.23,1.96,18.53,None,None,,,,1.88,130.45,11.57,85.87,740.34,43.88,,None,28.75
13-01-2021 00:00,14-01-2021 00:00,237.22,392.5,85.03,31.14,70.29,75.27,6.86,2.63,22.37,None,None,,,,1.14,155.29,10.95,74.92,740.31,47.29,,1,28.35
14-01-2021 00:00,15-01-2021 00:00,269.48,421.92,123.54,49.9,106.31,75.58,7.02,3.62,18.27,None,None,,,,0.85,228.32,10.36,78.46,740.27,40.96,,1,28.07
15-01-2021 00:00,16-01-2021 00:00,401.85,586.94,145.69,68.62,133.29,92.88,6.23,3.89,20.1,None,None,,,,0.75,227.25,12.83,79.62,740.38,40.36,,1,29.11
16-01-2021 00:00,17-01-2021 00:00,224.38,355.51,71.67,20.31,54.66,80.17,1.71,5.74,13.45,None,None,,,,1.54,117.57,10.8,72.42,740.2,38.51,,1,28.77
17-01-2021 00:00,18-01-2021 00:00,188.4,252.42,25.81,2.1,15.46,71.32,7.01,2.24,21.55,None,None,,,,1.92,240.45,10.3,91.65,740.35,30.27,,None,28.35
18-01-2021 00:00,19-01-2021 00:00,218.13,347.78,84.54,37.73,75.66,67.92,11.46,4.17,17.51,None,None,,,,1.19,228.24,11.99,82.49,740.57,36.57,,None,29.21
19-01-2021 00:00,20-01-2021 00:00,254.91,389.23,82.49,24.99,64.22,74.5,5.14,1.99,17.28,None,None,,,,2.42,99.64,None,78.96,740.57,49.43,,None,29.72
20-01-2021 00:00,21-01-2021 00:00,148.79,262.89,49.29,4.43,29.84,61.52,6.18,1.66,20.55,None,None,,,,3.39,101.58,None,78.11,740.41,50.7,,None,29.45
21-01-2021 00:00,22-01-2021 00:00,176.97,312.57,100.78,47.97,87.01,58.68,10.77,2.41,32.13,None,None,,,,2.67,124.93,17.16,67.76,740.51,56.99,,None,29.62
22-01-2021 00:00,23-01-2021 00:00,181.59,275.67,58,17.32,44.95,59.03,16.35,1.94,7.34,None,None,,,,1.54,250.67,10.71,90.52,740.22,28.86,,1,30.04
23-01-2021 00:00,24-01-2021 00:00,126.82,206.37,35.86,5.33,23.44,51.61,6.99,1.46,25.8,None,None,,,,1.64,252.42,12.87,82.74,740.28,45.77,,None,29.02
24-01-2021 00:00,25-01-2021 00:00,241.58,389.67,50.63,8.6,33.91,69.37,5.86,2.71,5.39,None,None,,,,2.01,135.38,12.37,94.86,740.47,17.08,,1,28.68
25-01-2021 00:00,26-01-2021 00:00,180.74,337.21,71.58,29.16,61.81,53.21,8.17,2.35,16.13,None,None,,,,1.8,141.28,11.39,85.79,740.56,36.76,,None,28.74
26-01-2021 00:00,27-01-2021 00:00,231.5,397.99,101.32,39.61,86.12,52.53,6.07,2.77,31.17,None,None,,,,1.2,125.21,13.54,57.77,740.86,53.08,,1,28.94
27-01-2021 00:00,28-01-2021 00:00,188.2,365.72,98.71,32.39,78.86,53.44,12.14,2.26,27.39,None,None,,,,1.82,118.04,14.34,63.75,740.81,56.24,,None,29.2
28-01-2021 00:00,29-01-2021 00:00,245.29,387.75,113.17,53.18,103.46,62.93,7.86,2.95,14.01,None,None,,,,1.02,204.04,11.22,80.07,740.54,41.91,,None,29.32
29-01-2021 00:00,30-01-2021 00:00,234.51,394.11,98.99,31.22,78.06,55.85,6.28,2.38,21.36,None,None,,,,1.75,123.43,13.07,58.58,740.89,51.38,,1,29.12
30-01-2021 00:00,31-01-2021 00:00,169.71,341.72,89.44,23.1,66.38,51.25,14,1.6,38.43,None,None,,,,2.4,101.22,14.88,51.14,740.84,56.55,,None,28.92
31-01-2021 00:00,01-02-2021 00:00,227.37,380.19,120.47,36.11,93.46,58.21,14.77,2.29,39.47,None,None,,,,0.97,173.58,14.5,64.05,740.94,52.54,,None,29.07
01-02-2021 00:00,02-02-2021 00:00,252.87,438.65,109.03,32.79,84.68,64.67,14.71,2.55,34.59,None,None,,,,0.84,185.6,15.81,66.39,741.23,49.52,,1,29.77
02-02-2021 00:00,03-02-2021 00:00,254.4,418.57,141.57,36.82,105.26,68.14,19.93,2.46,26.32,None,None,,,,0.91,161.45,17.13,67.99,741.23,48.42,,None,30.55
03-02-2021 00:00,04-02-2021 00:00,204.55,304.13,45.15,5.18,28.12,64.32,16.08,1.84,27.49,None,None,,,,1.42,249.01,17.21,75.38,741.08,46.85,,None,30.36
04-02-2021 00:00,05-02-2021 00:00,126.59,179.51,28.91,3.35,18.13,53.61,9.67,1.16,33.21,None,None,,,,2.12,214.59,16.73,78.07,741.24,42.59,,1,30.23
05-02-2021 00:00,06-02-2021 00:00,43.56,88,39.03,2.62,22.92,38.54,8.69,0.99,24.57,None,None,,,,1.72,146.95,15.38,66.27,741.05,64.53,,1,29.86
06-02-2021 00:00,07-02-2021 00:00,77.66,155.15,41.29,2.42,23.95,41.75,11.33,0.9,28.28,None,None,,,,2.73,114.55,16.37,67.98,741.26,65.26,,None,29.6
07-02-2021 00:00,08-02-2021 00:00,108.35,225.42,52.25,6.16,32.82,45.03,8.85,1.1,40.6,None,None,,,,2.87,104,17.19,66.03,741.28,64.57,,None,29.95
08-02-2021 00:00,09-02-2021 00:00,162.78,258.52,57.42,16.54,60.44,52.17,7.57,1.53,38.28,None,None,,,,1.56,111.06,17.97,69.95,741.53,61.15,,None,29.91
09-02-2021 00:00,10-02-2021 00:00,209.76,394.11,113.96,15.12,67.65,55.28,23.11,1.93,36.52,None,None,,,,1.21,144.33,18.4,70.95,741.11,55.52,,1,29.74
10-02-2021 00:00,11-02-2021 00:00,205.01,365.43,120.69,31.46,89.8,55.12,23.12,2.07,29.24,None,None,,,,1.08,207.72,19.81,65.98,741.03,57.57,,None,30.03
11-02-2021 00:00,12-02-2021 00:00,170.55,317.04,71.63,10.12,46.35,53.5,13.59,1.58,27.77,None,None,,,,1.3,132.94,19.16,66.74,741.14,60.94,,None,29.83
12-02-2021 00:00,13-02-2021 00:00,230.56,379.81,80.49,13.12,53.52,60.94,16.58,1.74,24.8,None,None,,,,0.74,180.58,18.15,84.52,741.17,58.3,,None,29.98
13-02-2021 00:00,14-02-2021 00:00,314.67,603.2,268.29,150.94,265.43,74.9,11.87,6,4.15,None,None,,,,0.46,215.04,17.65,86.37,741,6,,None,22.34
14-02-2021 00:00,15-02-2021 00:00,217.77,391.88,140.15,51.37,116.38,65.14,4.18,2.73,24.7,None,None,,,,0.94,204.34,18.66,58.93,741.24,56.77,,1,22.09
15-02-2021 00:00,16-02-2021 00:00,172.63,337.13,154.93,57.2,129.05,64.16,8.6,2.65,16.34,None,None,,,,0.91,196.88,20,69.23,741.12,56.56,,None,28.07
16-02-2021 00:00,17-02-2021 00:00,175.85,342.76,102.13,29.77,78.55,58.56,6.98,2.19,26.32,None,None,,,,0.91,204.59,20.49,64.22,741.09,53.28,,None,32.37
17-02-2021 00:00,18-02-2021 00:00,144.1,342.47,122.62,41.26,98.8,52.86,4.27,2.27,22.74,None,None,,,,0.92,150.82,21.44,5,741.25,61.08,,None,32.41
18-02-2021 00:00,19-02-2021 00:00,155.96,307.99,84.08,14.84,56.8,51.65,6.18,1.79,26.56,None,None,,,,0.86,166.11,23.19,36.92,741.55,53.62,,None,31.87
19-02-2021 00:00,20-02-2021 00:00,170.02,318.8,80.55,11.86,52.51,61.34,6.48,1.89,21.66,None,None,,,,1.29,126.77,20.73,54.47,741.83,56.17,,1,30.16
20-02-2021 00:00,21-02-2021 00:00,129.03,276.36,79.71,17.27,56.46,53.73,3.96,1.82,19.53,None,None,,,,1.71,107.84,19.29,48.36,741.64,63.22,,0.5,30.1
21-02-2021 00:00,22-02-2021 00:00,151.83,312.3,64.83,4.2,37.93,52.92,5.59,1.45,31.66,None,None,,,,2.19,98.61,20.94,54.81,741.71,62.92,,None,30.04
22-02-2021 00:00,23-02-2021 00:00,152.48,369.89,100.6,23.25,72.44,51.83,8.13,1.78,23.95,None,None,,,,2.18,87.7,21.65,69.75,741.64,61.83,,None,29.92
23-02-2021 00:00,24-02-2021 00:00,138.9,395.07,178.29,73.94,154.32,50.58,10.09,2.6,29.42,None,None,,,,1.4,112.93,18.23,5.33,741.52,66.75,,None,30
24-02-2021 00:00,25-02-2021 00:00,210.38,486.55,154.88,61.49,132.39,55.41,11.98,2.64,32.26,None,None,,,,1.49,137.81,None,1,741.39,67.07,,None,30.24
25-02-2021 00:00,26-02-2021 00:00,147.54,377.67,106.56,29.95,81.05,56.12,9.2,1.88,41.24,None,None,,,,1.83,153.14,27.1,1.09,741.29,79.53,,None,30.25
26-02-2021 00:00,27-02-2021 00:00,110.92,345.93,99.3,31.98,78.85,51.97,11.52,1.76,31.61,None,None,,,,2.22,183.6,None,1,741.16,91.54,,None,30.03
27-02-2021 00:00,28-02-2021 00:00,96.65,329.22,100.89,30.86,78.78,52.89,12.15,1.65,28.7,None,None,,,,1.64,194.65,26.22,11.87,741.18,97.47,,None,30.61
28-02-2021 00:00,01-03-2021 00:00,80.89,258.56,47.2,5.82,29.86,45.3,9.6,1.09,37.2,None,None,,,,1.73,220.82,24.9,9.08,741.47,86.56,,None,30.22
01-03-2021 00:00,02-03-2021 00:00,63.96,247.35,42.23,2.05,24.16,40.4,8.04,0.93,40.64,None,None,,,,2.74,203.48,21.81,94.07,741.39,97.27,,None,30.34
02-03-2021 00:00,03-03-2021 00:00,54.8,292.11,31.3,1.4,17.81,36.02,8.58,0.75,53.82,None,None,,,,4.22,181.9,22.37,87.34,741.4,97.98,,None,30.37
03-03-2021 00:00,04-03-2021 00:00,79.09,262.46,65.63,14.17,46.45,37.21,5.97,1.53,59.82,None,None,,,,2.86,190.33,23.3,83.39,741.41,96.99,,None,30.17
04-03-2021 00:00,05-03-2021 00:00,143.12,325.66,125.17,37.13,96.79,49.56,11.4,2,47.05,None,None,,,,1.11,199.83,23.62,84.13,741.44,86.77,,None,30.26
05-03-2021 00:00,06-03-2021 00:00,91.17,291.17,54.85,8.05,35.74,44.85,6.12,1.23,43.92,None,None,,,,3.17,185.12,23.79,92.74,741.4,96.23,,None,30.23
06-03-2021 00:00,07-03-2021 00:00,93.85,282.72,65.94,13.86,46.36,43.5,7.15,1.51,53.81,None,None,,,,2.65,186.05,23.94,80.92,741.39,95.17,,None,30.41
07-03-2021 00:00,08-03-2021 00:00,146.93,311.92,68.37,11.67,44.99,54.18,17.1,1.52,51.15,None,None,,,,1.67,234.43,24.31,53.46,741.18,75.46,,None,31.08
08-03-2021 00:00,09-03-2021 00:00,114.26,256.18,47.82,1.82,26.82,55.88,14.7,1.27,58.33,None,None,,,,2.37,244.68,25.38,58.97,741.39,81.56,,None,30.5
09-03-2021 00:00,10-03-2021 00:00,156.73,365.41,75.38,13.77,51.32,66.48,14.88,1.64,55.27,None,None,,,,1.96,225.54,26.27,59.86,741.83,79.1,,None,31.3
10-03-2021 00:00,11-03-2021 00:00,75.32,247.65,95.36,17.25,64.76,47.36,13.22,1.56,52.5,None,None,,,,1.25,195.94,26.8,50.71,741.9,82.91,,None,30.92
11-03-2021 00:00,12-03-2021 00:00,141.76,372.71,104.63,27.14,77.73,53.71,24.1,1.93,42.85,None,None,,,,1.14,182.14,27.32,52.64,741.93,91.68,,None,30.67
12-03-2021 00:00,13-03-2021 00:00,105.87,246.81,80.64,12.65,53.19,51.3,17.72,1.39,27.34,None,None,,,,1.8,212.95,24.91,54.51,741.64,55.48,,1.33,31.28
13-03-2021 00:00,14-03-2021 00:00,108.34,247.19,74.1,10.93,48.32,49.08,16.2,1.27,50.5,None,None,,,,1.72,197.45,25.31,54.46,741.92,88.65,,None,31.15
14-03-2021 00:00,15-03-2021 00:00,82.53,228.81,61.56,3.8,35.86,42.95,14.27,1.05,56.62,None,None,,,,2.25,174.78,25.81,51.92,741.69,98.23,,None,30.81
15-03-2021 00:00,16-03-2021 00:00,87.64,304.86,67.2,4.28,39.25,41.61,13.18,1.06,46.39,None,None,,,,2.57,171.19,26.48,51.15,741.74,88.36,,None,31.15
16-03-2021 00:00,17-03-2021 00:00,81.16,392.26,59.86,3.31,34.54,40.89,11.32,0.99,36.73,None,None,,,,2.72,175.2,26.64,51.25,741.73,86.55,,None,31.12
17-03-2021 00:00,18-03-2021 00:00,112.9,428.05,65.17,5.63,39.12,42.45,19.76,1.28,51.93,None,None,,,,2.03,180.57,27.52,47.92,741.73,89.24,,None,31.17
18-03-2021 00:00,19-03-2021 00:00,136,442.66,78.38,12.32,51.41,44.01,24.33,1.58,45.06,None,None,,,,1.47,181.72,27.46,48.96,741.75,83.84,,None,31.01
19-03-2021 00:00,20-03-2021 00:00,107.44,356.09,69.23,7.17,42.68,39.93,22.69,1.2,52.83,None,None,,,,2.1,180.62,28.24,45.3,741.72,91.78,,None,31.15
20-03-2021 00:00,21-03-2021 00:00,93.48,304.01,74.43,14.68,51.28,39.4,15.99,1.33,60.19,None,None,,,,2.4,173.42,27.45,47.22,741.54,95.89,,None,31.16
21-03-2021 00:00,22-03-2021 00:00,123.75,325.22,106.18,22.71,74.98,43.36,17.09,1.42,63.01,None,None,,,,1.54,200.6,27.84,48.26,741.64,90.25,,None,30.93
22-03-2021 00:00,23-03-2021 00:00,82.02,261.38,64.63,9.85,42.07,41.18,18.58,1.36,41.33,None,None,,,,2.36,242.32,26.85,51.26,741.82,79.83,,None,31.39
23-03-2021 00:00,24-03-2021 00:00,78.02,292.12,82.51,22.1,61.88,41.8,14.44,1.18,22.31,None,None,,,,2.53,193.3,25.22,53.84,741.65,58.35,,4,31.54
24-03-2021 00:00,25-03-2021 00:00,82.91,247.57,68.44,13.2,47.17,40.03,20.54,1.07,59.54,None,None,,,,1.99,192.34,26.06,48.42,741.91,93.06,,None,31.07
25-03-2021 00:00,26-03-2021 00:00,41.76,171.96,42.33,1.36,23.64,34.31,10.61,0.85,48.8,None,None,,,,3.48,174.38,25.12,51.04,741.57,98.09,,None,31.12
26-03-2021 00:00,27-03-2021 00:00,65.26,197.71,49.44,2.57,28.31,36.54,17.34,1.07,58.62,None,None,,,,3.01,181.27,25.86,49.71,741.45,103.9,,None,31.48
27-03-2021 00:00,28-03-2021 00:00,140.73,300.91,97.32,16.65,65.02,43.17,24.22,1.82,60.25,None,None,,,,1.5,182.48,27.4,48.8,741.72,98.47,,None,30.96
28-03-2021 00:00,29-03-2021 00:00,159.69,324.03,86.3,8.32,52.32,46.96,23.73,1.89,55,None,None,,,,1.12,191.39,28.59,48.43,741.74,94.05,,None,30.91
29-03-2021 00:00,30-03-2021 00:00,146.26,292.17,78.95,20.02,57.8,52.49,15.36,1.69,66.43,None,None,,,,1.34,175.8,30.05,43.4,741.69,98.44,,None,30.91
30-03-2021 00:00,31-03-2021 00:00,111.05,439.25,61.58,16.92,45.79,49.88,14.59,1.31,54.5,None,None,,,,3.85,159.58,29.95,42.58,741.06,97.34,,None,30.99
31-03-2021 00:00,01-04-2021 00:00,38.04,285.27,32.67,0.96,18.14,32.5,6.68,0.79,75.74,None,None,,,,4.89,174.15,28.85,34.62,741.12,117.81,,None,31.41
01-04-2021 00:00,02-04-2021 00:00,40.02,322.63,33.96,1.1,18.82,26.36,10.96,0.72,68.94,None,None,,,,5.11,176.16,28.09,29.89,741.06,117.26,,None,32.13
02-04-2021 00:00,03-04-2021 00:00,63.84,228.65,51.37,2.48,29.35,26.9,17.07,0,57.97,None,None,,,,2.77,173.88,27.51,30.93,741.17,113.93,,None,31.32
03-04-2021 00:00,04-04-2021 00:00,111.65,256.76,65.11,5.45,38.95,28.27,32,1.54,54.87,None,None,,,,1.72,202.64,27.78,30.2,741.7,112.94,,None,31.02
04-04-2021 00:00,05-04-2021 00:00,102.44,271.47,64.1,6.29,39.06,26.33,21.39,1.75,61.72,None,None,,,,2.39,175.69,29.22,31.54,742.03,112.11,,None,28.54
05-04-2021 00:00,06-04-2021 00:00,113.62,300.24,132.23,29.66,93.42,33.61,32.58,1.73,54.3,None,None,,,,1.39,206.1,30.48,34.16,741.92,96.1,,None,28.84
06-04-2021 00:00,07-04-2021 00:00,114.75,311.59,42.15,4.35,25.98,47.15,30.15,0.73,101.59,None,None,,,,1.9,249.31,30.15,39.8,741.81,92.01,,None,30.96
07-04-2021 00:00,08-04-2021 00:00,75.68,280.95,38.82,3.8,23.77,39.9,18.37,0.56,79.48,None,None,,,,2.54,199.91,29.96,40.03,741.96,95.03,,None,28.77
08-04-2021 00:00,09-04-2021 00:00,79.3,230.17,53.74,5.81,33.33,33.39,24.43,0.73,66.04,None,None,,,,2.51,185.55,28.76,35.76,741.95,112.67,,None,29.7
09-04-2021 00:00,10-04-2021 00:00,111.21,307.86,105.13,37.63,86.54,29.6,28.83,1.58,51.93,None,None,,,,2.14,208.3,29.05,32.64,741.94,116.12,,None,28.7
10-04-2021 00:00,11-04-2021 00:00,94.33,295.5,75.3,13.87,51.34,27.26,21.32,0.93,55.93,None,None,,,,2.1,177.57,30.22,30.65,742.2,111.07,,None,28.13
11-04-2021 00:00,12-04-2021 00:00,93.94,289.45,78.28,16.92,55.41,28.73,27.78,0.97,55.32,None,None,,,,2.19,185.01,31.19,30.26,742.31,112.35,,None,28.28
12-04-2021 00:00,13-04-2021 00:00,146.1,389.6,121.14,29.95,88.78,35.31,25.6,1.38,50.03,None,None,,,,1.51,179.83,31.11,33.98,742.38,102.29,,None,28.21
13-04-2021 00:00,14-04-2021 00:00,90.99,317.27,74.16,7.37,45.48,34.87,26.38,0.65,53.57,None,None,,,,2.52,162.41,31.91,32.98,742.24,105.72,,None,28.5
14-04-2021 00:00,15-04-2021 00:00,98.56,293.11,61.42,9.64,40.53,30.79,25.32,0.63,62.67,None,None,,,,2.82,171.85,32.38,32.14,742.24,110.54,,None,28.22
15-04-2021 00:00,16-04-2021 00:00,80.81,328.34,82.54,12.33,53.84,33.64,33.29,0.63,56.88,None,None,,,,2.31,161.6,32.5,31.43,742.16,104.52,,None,28.53
16-04-2021 00:00,17-04-2021 00:00,122.65,361.83,95.6,27.41,73.24,43.5,43.56,0.89,46.76,None,None,,,,2.3,166.95,30.42,38.55,741.79,91.84,,1.5,30.12
17-04-2021 00:00,18-04-2021 00:00,46.28,175.62,54.08,9.64,36.64,40.85,16.8,0.54,47.95,None,None,,,,2.79,187.35,28.52,44.42,742.01,108.22,,None,28.94
18-04-2021 00:00,19-04-2021 00:00,78.66,216.57,37.36,2.8,22.17,40.66,30.52,0.57,64.75,None,None,,,,1.65,208.12,29.59,40.14,742.17,115.52,,None,28.61
19-04-2021 00:00,20-04-2021 00:00,105.86,323.46,45.06,3.55,26.88,37.94,44.29,0.76,63.64,None,None,,,,2.35,178.76,30.9,36.31,742,117.35,,None,28.14
20-04-2021 00:00,21-04-2021 00:00,88.33,285.83,34.52,3.35,21.11,32.07,29.76,0.53,64.03,None,None,,,,2.41,240.86,28.86,37.79,741.61,71.4,,1,28.3
21-04-2021 00:00,22-04-2021 00:00,44.06,159.19,45.75,11.33,33.57,39.15,18.61,0.28,61.85,None,None,,,,2.54,183.86,27.71,46.72,741.72,117.29,,None,27.96
22-04-2021 00:00,23-04-2021 00:00,67.89,177.15,32.68,5.08,21.55,39.84,25.43,0.43,67.64,None,None,,,,2.07,237.55,27.71,46.9,742.03,122.39,,None,28.16
23-04-2021 00:00,24-04-2021 00:00,46.96,140.59,23.11,2.23,14.14,38.15,18.36,0.48,58.71,None,None,,,,2.87,260.17,26.61,49.17,741.38,82.35,,2.33,28.67
24-04-2021 00:00,25-04-2021 00:00,85.75,197.62,33.96,2.73,20.32,33.2,34.29,0.66,63.95,None,None,,,,2.41,202.76,27.45,41.39,741.88,128.39,,None,27.67
25-04-2021 00:00,26-04-2021 00:00,113.59,266.07,71.17,20.24,54.34,34.76,32.86,1.05,64.68,None,None,,,,1.95,189.71,29.23,38.1,741.94,126.61,,None,28.02
26-04-2021 00:00,27-04-2021 00:00,155.38,367.92,141.37,57.25,119.3,46.9,26.19,1.9,61.47,None,None,,,,1.58,163.57,31.21,34.67,742.01,124.09,,None,28.82
27-04-2021 00:00,28-04-2021 00:00,194.08,419.88,155.81,61.73,131.09,55.73,33.56,2.63,69.93,None,None,,,,1.46,176.45,32.31,37.27,742.15,112.91,,None,29.32
28-04-2021 00:00,29-04-2021 00:00,204.88,477.28,122.73,35.31,93.98,60.84,39.93,2.08,88.77,None,None,,,,1.83,158.08,33.8,34.68,742.28,106.7,,None,28.81
29-04-2021 00:00,30-04-2021 00:00,148.95,400.56,50.93,6.21,32.17,44.07,32.8,0.86,78.22,None,None,,,,1.88,192.55,33.85,32.76,742.47,109.62,,None,28.45
30-04-2021 00:00,01-05-2021 00:00,109.51,385.05,66.78,8.62,42.54,46.36,29.17,0.99,54.7,None,None,,,,1.43,224.72,32.51,37.2,742.11,109.27,,None,28.23
01-05-2021 00:00,02-05-2021 00:00,82.77,333.78,35.83,3.18,21.52,45.2,24.71,0.54,86.67,None,None,,,,1.47,217.06,32.86,37.12,742.28,102.58,,None,28.66
02-05-2021 00:00,03-05-2021 00:00,64.89,246.27,43.49,9.37,30.66,40.81,21.65,0.56,60.88,None,None,,,,2.09,175.79,32.52,36.99,742.25,115.04,,None,28.65
03-05-2021 00:00,04-05-2021 00:00,76.7,293.48,42,7.78,29.2,42.42,20.44,0.62,56.56,None,None,,,,1.6,191.26,32.06,39.38,741.93,109.2,,None,28.7
04-05-2021 00:00,05-05-2021 00:00,86.54,254.5,41.35,5.44,28.32,57.66,22.33,0.86,62.53,None,None,,,,1.48,200.68,32.58,41.82,741.95,105.85,,None,28.77
05-05-2021 00:00,06-05-2021 00:00,67.94,219.51,23.27,3.99,15.63,66.48,20.45,0.5,75.5,None,None,,,,2.16,240.98,31.3,46.8,741.93,115.94,,None,28.55
06-05-2021 00:00,07-05-2021 00:00,63.76,165.27,23.61,3.51,15.79,84.42,18.5,0.57,55.89,None,None,,,,2.32,238.76,29.4,54.99,741.7,105.8,,4.92,29.93
07-05-2021 00:00,08-05-2021 00:00,56.33,121.95,36.78,2.77,22.02,62.38,18.03,0,59.17,None,None,,,,1.37,244.6,28.82,54.43,742.03,119.03,,None,29.01
08-05-2021 00:00,09-05-2021 00:00,94.92,186.84,36.42,3.89,23.14,64.12,24.02,0,71.55,None,None,,,,1.29,219.42,31.19,47.52,742.07,123.03,,None,28.81
09-05-2021 00:00,10-05-2021 00:00,60.82,149.23,32.18,6.18,22.15,55.99,16.69,0,82.66,None,None,,,,1.87,203.11,30.6,47.38,741.83,112.07,,1,28.6
10-05-2021 00:00,11-05-2021 00:00,50.89,127.29,35.59,6.26,23.88,62,17.56,0.45,74.54,None,None,,,,1.94,197.81,29.84,49.67,741.48,79.1,,1,28.34
11-05-2021 00:00,12-05-2021 00:00,67.35,164,33.96,8.17,24.75,57.62,14.04,0.86,81.92,None,None,,,,1.99,215.81,31.83,46.56,741.93,130.42,,None,27.35
12-05-2021 00:00,13-05-2021 00:00,40.08,153.36,28.29,6,19.92,46.59,14,1.64,66.51,None,None,,,,2.09,211.45,30.51,46.8,741.48,115.09,,None,27.61
13-05-2021 00:00,14-05-2021 00:00,48.49,98.82,25.98,2.99,16.42,53.32,16.45,0.77,53.19,None,None,,,,2.11,240.63,28.02,58.28,741.31,120.6,,13.5,28.16
14-05-2021 00:00,15-05-2021 00:00,53.85,127.57,38.41,3.52,23.27,57.63,16.19,1.45,59.01,None,None,,,,1.55,219.86,29.97,52.44,741.44,120.94,,None,27.6
15-05-2021 00:00,16-05-2021 00:00,44.29,224.65,45.74,5.57,28.92,40.87,13.93,0.95,53.04,None,None,,,,1.74,216.78,30.16,45.98,741.64,99.54,,None,27.74
16-05-2021 00:00,17-05-2021 00:00,65.11,179.27,52.29,6.58,33.18,41.05,13.23,1.17,70.46,None,None,,,,1.17,242.16,31.47,42.42,741.96,131.11,,None,27.71
17-05-2021 00:00,18-05-2021 00:00,101.9,256.9,106.36,17.76,71.03,54.85,27.56,2.4,55.43,None,None,,,,1.42,127.59,31.95,42.56,741.97,60.92,,None,28.37
18-05-2021 00:00,19-05-2021 00:00,26.73,81,58.34,21.36,48.46,48.41,11.96,1.28,32.66,None,None,,,,1.91,143.98,28.08,57.84,741.39,34.38,,1,28.01
19-05-2021 00:00,20-05-2021 00:00,35.88,59.36,20.58,1.54,12.21,57.04,3.8,1.26,29.6,None,None,,,,2.31,267.18,23.93,78.84,740.56,17.95,,6.74,29.33
20-05-2021 00:00,21-05-2021 00:00,29.61,47.23,19.5,1.99,11.88,45.44,13.22,1.28,44,None,None,,,,2.43,247.74,25.64,74.05,740.58,51.4,,5.94,29.9
21-05-2021 00:00,22-05-2021 00:00,26,54.39,27.52,4.2,18.11,44.63,9.36,4.21,36.09,None,None,,,,1.77,234.38,26.38,69.3,741.09,90.89,,2.89,28.63
22-05-2021 00:00,23-05-2021 00:00,35.69,90,40.53,11.11,30.42,39.89,13.33,0,54.67,None,None,,,,2.02,195.14,29.16,54.94,741.44,141.92,,12.2,28.65
23-05-2021 00:00,24-05-2021 00:00,85.12,386.03,35.99,11.25,28.34,50.52,10.95,0.02,63.04,None,None,,,,2.42,168.16,28.88,54.92,741.48,116.95,,None,28.6
24-05-2021 00:00,25-05-2021 00:00,48.84,175.66,30.37,1.58,17.47,37.9,15,3.12,80.28,None,None,,,,3.12,174.12,30.05,44.69,741.53,143.11,,None,27.51
25-05-2021 00:00,26-05-2021 00:00,35.15,167.12,36.17,1.81,20.75,29.59,19.27,2.45,98.61,None,None,,,,2.86,187.71,32.48,36.64,741.53,146.44,,None,27.67
